date,prices,headlines,y
2018-09-11,"[25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05]","[[-0.08038364  0.01548335  0.1438005  ...  0.03483755 -0.01138652
   0.02795348]
 [ 0.02740142 -0.07471694  0.1880741  ...  0.04876922  0.01209852
  -0.08415816]
 [-0.02897734 -0.10883596  0.03142945 ...  0.05479523 -0.03135871
  -0.01776601]
 ...
 [-0.05964549  0.0563938   0.01394748 ...  0.02147284 -0.00776924
  -0.00423592]
 [-0.00572885 -0.01159916  0.09195942 ...  0.02899045  0.03189396
  -0.00710244]
 [ 0.07170276  0.01730501  0.09138703 ...  0.03732918 -0.03682673
   0.00254735]]",1
2018-09-12,"[26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57]","[[-0.06957112  0.02383971  0.14980982 ...  0.03049535 -0.01185028
   0.02546303]
 [ 0.01667333 -0.02809054  0.11295718 ... -0.05050347  0.02130963
  -0.10423003]
 [-0.01065662  0.03691546  0.04418669 ...  0.01732436 -0.04480489
  -0.0503687 ]
 ...
 [-0.04013563 -0.08455386  0.02218166 ... -0.01988938  0.02448768
   0.01423415]
 [ 0.01455865  0.05104774  0.01683976 ... -0.06126434 -0.03503587
  -0.02302257]
 [ 0.0407558  -0.01298811  0.10795925 ...  0.06906563  0.06519985
  -0.01839786]]",1
2018-09-13,"[26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74]","[[ 0.06649855 -0.08180109  0.01014075 ... -0.08101345  0.00482775
  -0.02385396]
 [-0.07183649  0.01108753  0.08324881 ...  0.02188211  0.02398371
  -0.0088713 ]
 [ 0.01549011 -0.11101031  0.03776587 ...  0.06160463  0.06760243
  -0.02227576]
 ...
 [-0.0744005   0.010988    0.0555902  ...  0.07613441  0.00591434
   0.00736255]
 [ 0.04131461 -0.03936937  0.04003714 ...  0.0715965  -0.02443165
  -0.08262922]
 [ 0.089695    0.02371821 -0.01146807 ... -0.0166796  -0.01469747
  -0.05754935]]",1
2018-09-14,"[26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83]","[[ 0.04945525  0.02320769  0.10061023 ...  0.07295713  0.0070808
   0.13453921]
 [ 0.08258618  0.02168822  0.04789037 ...  0.03060924 -0.02017913
  -0.06303473]
 [-0.06312112  0.00148335  0.0658704  ...  0.00413794 -0.03175694
   0.0155278 ]
 ...
 [-0.07165432  0.00204442  0.07439076 ...  0.10611326  0.07591101
   0.04976276]
 [ 0.08664269 -0.13796266 -0.01994285 ... -0.02527079 -0.07515475
   0.01825187]
 [-0.07322502  0.01913517  0.13094576 ...  0.04016168  0.00467872
   0.04982851]]",1
2018-09-17,"[25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99]","[[-0.08300589 -0.04312864  0.096633   ...  0.04953577  0.07086102
  -0.00252968]
 [ 0.01384389 -0.0302733   0.10206571 ...  0.00525264 -0.10563022
   0.02098547]
 [ 0.04418551 -0.08804494  0.08304485 ...  0.07097944  0.07130553
  -0.12011068]
 ...
 [ 0.01525909 -0.02227604  0.05630268 ...  0.03330267 -0.04794917
   0.02631357]
 [-0.00598613  0.03745541  0.15164875 ... -0.08457519  0.02865652
  -0.09111426]
 [-0.08297428 -0.0432088   0.09684318 ...  0.04949762  0.07073139
  -0.00253317]]",0
2018-09-18,"[25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55]","[[-0.06324598 -0.01353099  0.01752006 ...  0.11218632 -0.00881795
  -0.01127221]
 [ 0.01684816 -0.03454384  0.11397715 ... -0.0638272   0.02606862
   0.04483101]
 [-0.03408094 -0.17411646 -0.01506777 ...  0.08103632 -0.00929893
   0.00208301]
 ...
 [ 0.04768874  0.05221232  0.01930486 ...  0.03155357  0.02175779
   0.02387622]
 [ 0.03684964  0.03693371  0.11124948 ...  0.03216987  0.07246628
  -0.02372108]
 [ 0.03574837 -0.03471592  0.06545694 ...  0.04891202  0.05208679
  -0.01893244]]",1
2018-09-19,"[25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42]","[[ 0.00320422  0.02212959  0.09048181 ... -0.04109587  0.08971826
  -0.07439252]
 [-0.00750443 -0.02333409  0.0555797  ...  0.05613667  0.05713335
   0.02666125]
 [ 0.04836439 -0.00518356  0.05928039 ... -0.01694609 -0.02277517
  -0.05677559]
 ...
 [ 0.02797296 -0.02304728  0.10819453 ...  0.04981619 -0.00580743
  -0.01083648]
 [-0.10779543  0.01676147  0.13998905 ...  0.05607296 -0.01235055
   0.00086859]
 [ 0.086747   -0.07677818  0.0474662  ... -0.03269589  0.03050092
   0.03521096]]",1
2018-09-20,"[25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68]","[[ 0.03185678  0.05451394  0.0376687  ...  0.00025811 -0.05544634
   0.07396989]
 [ 0.01564079  0.01043159  0.12480984 ...  0.05776279 -0.03526432
  -0.06578101]
 [ 0.14454433 -0.06616622  0.0225226  ... -0.05972723 -0.01477916
   0.11823326]
 ...
 [-0.02194086 -0.0055749   0.03288977 ... -0.01125025 -0.00092018
  -0.01274263]
 [-0.08515     0.02875838  0.13321565 ... -0.01864719 -0.07860923
   0.0213175 ]
 [-0.04796274 -0.06642244  0.1075643  ... -0.01491392  0.04322601
   0.09311051]]",1
2018-09-21,"[25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45]","[[-0.00410178  0.05112495  0.00821111 ... -0.01284922  0.02840275
   0.03695379]
 [ 0.0199677   0.00208144  0.00321917 ...  0.05568377  0.01761109
  -0.04752736]
 [ 0.02182674  0.06507453  0.14821631 ...  0.12571339 -0.06226167
   0.05566225]
 ...
 [-0.01715473  0.01058483 -0.02475201 ... -0.04114971  0.04358301
   0.10495611]
 [-0.02195919 -0.10221111  0.0190578  ... -0.01488247  0.02265139
  -0.077704  ]
 [ 0.01876969 -0.02998804  0.11158592 ... -0.02231447  0.05894388
  -0.00342934]]",1
2018-09-24,"[25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34]","[[ 0.02303958 -0.00715873  0.06933816 ... -0.00267595 -0.01347404
   0.06818618]
 [ 0.02303958 -0.00715873  0.06933816 ... -0.00267595 -0.01347404
   0.06818618]
 [-0.04689868 -0.03799686  0.05178286 ... -0.00927601  0.02621967
  -0.00811405]
 ...
 [ 0.05607424 -0.09057513  0.03170129 ...  0.03502238  0.04204881
   0.01096508]
 [-0.10239759  0.04129183  0.06246254 ... -0.02749375  0.01903315
  -0.05217158]
 [ 0.02361892  0.00014123  0.04948599 ...  0.03324634  0.03877417
  -0.03885351]]",0
2018-09-25,"[25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41]","[[-0.00614598  0.02105873 -0.00684574 ... -0.00707679 -0.00635063
   0.00527128]
 [-0.03185342 -0.06669309  0.04895121 ...  0.03691834 -0.02677385
  -0.06159888]
 [ 0.00307932 -0.05008434  0.04062728 ...  0.054215    0.01133216
  -0.01334993]
 ...
 [ 0.0175993   0.05244915  0.07695332 ... -0.0717921  -0.0059633
  -0.0922045 ]
 [-0.00152929 -0.0733817  -0.03126148 ... -0.00611717  0.0255156
   0.10644487]
 [-0.00510155 -0.11309463  0.04526517 ... -0.026539    0.09501043
  -0.06457868]]",0
2018-09-26,"[25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43]","[[-0.09351524 -0.05724864  0.06327481 ...  0.03837576  0.05741299
   0.02980216]
 [-0.08352122 -0.05717992  0.0548335  ...  0.00791915  0.03343642
   0.024372  ]
 [ 0.01613718  0.05110483  0.02473764 ...  0.01559399 -0.02376443
   0.05214594]
 ...
 [-0.02783866 -0.15795966 -0.01668247 ... -0.04137806  0.01505913
   0.06930883]
 [ 0.006062   -0.00937613  0.1169244  ... -0.07095575  0.00673555
  -0.06866686]
 [ 0.02462863  0.01068831  0.20466046 ...  0.13574654  0.050269
   0.00368201]]",0
2018-09-27,"[25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42]","[[ 0.0523192  -0.01329638 -0.02179709 ...  0.07277041  0.04965838
  -0.00802114]
 [ 0.09568671 -0.04224718  0.00099181 ...  0.16699198  0.01563251
  -0.0343127 ]
 [ 0.05774374 -0.06866047  0.06785607 ...  0.03533572 -0.01661928
   0.0371456 ]
 ...
 [ 0.07765474 -0.04911443  0.0626946  ... -0.07765474  0.01556388
   0.03804329]
 [ 0.05089442 -0.05342536  0.01861869 ...  0.01843075  0.01729057
   0.060091  ]
 [ 0.08814558  0.06539347  0.12214818 ...  0.0531887  -0.04711143
  -0.10949138]]",1
2018-09-28,"[26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55]","[[ 0.03651056 -0.01069318  0.09622463 ... -0.01202109  0.00958193
  -0.01895418]
 [-0.08137995 -0.03713033  0.00988309 ...  0.06864624 -0.06899352
   0.01080918]
 [-0.12025485 -0.04738379  0.11462231 ...  0.04315938 -0.02940658
   0.06669873]
 ...
 [ 0.06660878  0.01188473  0.07159209 ...  0.02948055 -0.06532594
  -0.00547364]
 [ 0.03478668 -0.0807913  -0.00783322 ...  0.00654495  0.07747566
  -0.02474303]
 [ 0.01715962 -0.11772603  0.10117081 ...  0.05268765  0.06947938
   0.01814505]]",1
2018-10-01,"[26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31]","[[-0.0294958  -0.08534485  0.01955819 ... -0.00719477  0.00233279
  -0.05455344]
 [ 0.08880506 -0.07023614  0.03127398 ...  0.03801743 -0.00934147
  -0.03704011]
 [ 0.07913779 -0.03550285  0.06249157 ...  0.06041761 -0.008596
  -0.02881707]
 ...
 [-0.03190409 -0.03079211  0.03721871 ...  0.0313481   0.02940213
  -0.04029302]
 [ 0.02956975 -0.03400521  0.04429664 ...  0.00994355  0.01495881
  -0.07206901]
 [-0.03211699 -0.07068102  0.04745821 ...  0.03382157 -0.12016447
  -0.01677577]]",1
2018-10-02,"[26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92]","[[ 0.02645298 -0.03299918  0.0214684  ... -0.02320353 -0.08902838
   0.03303073]
 [ 0.08436725 -0.03540758  0.08325642 ...  0.10475091 -0.04607151
  -0.03668503]
 [ 0.00059817 -0.04856352  0.06004536 ... -0.04835848 -0.02398885
   0.03845832]
 ...
 [-0.11187529 -0.08468772 -0.01468754 ...  0.04033865  0.03013029
  -0.01980474]
 [-0.05979414 -0.05178162  0.00835319 ... -0.0309327  -0.00110462
   0.06600793]
 [-0.05208254 -0.04190747  0.08099812 ... -0.09203548 -0.0186974
  -0.01715964]]",1
2018-10-03,"[26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64]","[[-0.04494747  0.08574157  0.08557088 ...  0.02846199  0.03965619
  -0.01920224]
 [ 0.09577481  0.03486658  0.02491824 ... -0.05392409  0.00056002
   0.0040504 ]
 [-0.0156879  -0.06108071 -0.03947504 ...  0.01142943  0.0933848
   0.08215263]
 ...
 [-0.00957886 -0.04902407  0.00110749 ...  0.04190325  0.03697346
   0.03872627]
 [ 0.06149635 -0.06762485 -0.055949   ... -0.06313414  0.04620151
  -0.14328015]
 [-0.03186657 -0.08248838  0.14842121 ...  0.05227159 -0.04234404
   0.01843688]]",1
2018-10-04,"[26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76]","[[-0.00045921  0.017625    0.09011192 ...  0.05051642  0.02817427
   0.01831113]
 [ 0.00382502 -0.08087636  0.04481419 ... -0.02309384  0.01019739
   0.01531604]
 [-0.0457775   0.03607351  0.15170095 ...  0.02958075 -0.01753281
   0.04296475]
 ...
 [ 0.02922038 -0.0896449   0.00584743 ... -0.03415299 -0.01167475
   0.01022043]
 [ 0.077127   -0.02065108  0.10875745 ... -0.00040132  0.04623672
  -0.02235351]
 [-0.00388031  0.02177922  0.06514909 ...  0.06246204  0.03719438
  -0.01469626]]",0
2018-10-05,"[26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74]","[[-0.00743145 -0.00499464  0.08739802 ...  0.01969072 -0.08179827
   0.03571806]
 [ 0.02765737  0.00518918  0.06139389 ...  0.09337786  0.01172015
   0.05230256]
 [ 0.03275658  0.0011019  -0.05575898 ... -0.02354106 -0.0019108
  -0.05203201]
 ...
 [ 0.00722507  0.00990267  0.05484945 ...  0.10303352  0.00030469
   0.02566934]
 [ 0.05146834 -0.06592862 -0.01259835 ...  0.00200748  0.02207431
  -0.00937359]
 [-0.08256515  0.04684547 -0.01401372 ... -0.01575711  0.0405373
  -0.04152213]]",0
2018-10-09,"[26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83]","[[ 0.00394193 -0.1171174   0.10620892 ... -0.04829481  0.0272712
   0.00933419]
 [-0.007512   -0.07002541  0.21244312 ... -0.02606469 -0.04168042
   0.03166442]
 [ 0.04835669  0.00606179  0.08093094 ... -0.03142726 -0.00646897
  -0.0478979 ]
 ...
 [-0.00978247  0.05055722  0.00714929 ... -0.01494785 -0.00843342
   0.02493232]
 [ 0.06676499  0.00088387  0.06163798 ...  0.02254458 -0.04491825
   0.07496819]
 [-0.08351666  0.02689968 -0.04154159 ... -0.00892241  0.03101772
  -0.06001255]]",0
2018-10-10,"[26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7]","[[ 0.05926101 -0.10450759  0.10340646 ... -0.00416366 -0.0142772
   0.02580156]
 [ 0.07844707 -0.04902287  0.12639568 ...  0.01431908 -0.04074322
   0.02668615]
 [ 0.04686944 -0.06924615  0.11965989 ...  0.08955977  0.03771773
  -0.00749858]
 ...
 [-0.04526216  0.03119722 -0.03396532 ...  0.16429043  0.04947665
  -0.03593541]
 [-0.02515866 -0.02461329 -0.03834794 ... -0.02900493  0.0510349
   0.00389651]
 [-0.00657399 -0.00232296  0.12280343 ...  0.03897674 -0.0309085
   0.09497985]]",0
2018-10-11,"[26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01]","[[ 0.00788406 -0.05777321  0.10621515 ...  0.02207536 -0.09008704
   0.01180808]
 [-0.04272252 -0.05869246  0.16447876 ...  0.05137776  0.02267266
   0.05487483]
 [-0.02321465  0.05561981 -0.01650054 ... -0.10387662 -0.01950666
  -0.07601374]
 ...
 [-0.09030964 -0.10792512  0.0641048  ... -0.04510629  0.00300719
  -0.01366049]
 [-0.04227126 -0.02770599  0.02776413 ...  0.0487544  -0.04904512
  -0.02641227]
 [-0.08246105  0.0418644   0.01362826 ...  0.07594946 -0.00249227
   0.05500285]]",0
2018-10-12,"[26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3]","[[ 4.08276680e-02  9.14150428e-03  1.29954052e-01 ...  6.54505363e-02
   6.66080273e-02  7.79329715e-03]
 [-1.56801600e-02 -5.54498700e-02  5.41877700e-02 ...  1.01955320e-01
   6.91957300e-02  1.49668000e-02]
 [ 8.47786478e-02 -5.93396993e-02  4.75574453e-02 ...  6.55521546e-02
   1.07044426e-02  1.43127569e-02]
 ...
 [ 2.14524600e-02 -8.60559900e-02  9.79699200e-02 ... -3.95572000e-02
   4.49726200e-02  3.19509900e-02]
 [-1.20237566e-04 -8.41541557e-02  3.30781712e-03 ... -3.38588970e-02
   1.18640627e-02  4.06127489e-02]
 [ 1.66902000e-02 -2.69600300e-02  5.28202100e-02 ...  1.79825200e-02
  -3.50851600e-02  1.03454500e-02]]",1
2018-10-15,"[26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22]","[[ 0.04461133  0.04955587  0.03287151 ...  0.08159869  0.0505503
  -0.0857974 ]
 [ 0.01784403 -0.06687257  0.07059062 ... -0.03820167  0.07875986
   0.00650659]
 [-0.06091748 -0.05888323  0.04340645 ...  0.10231718 -0.04065747
   0.1598809 ]
 ...
 [ 0.06420157 -0.03424297  0.07488052 ... -0.05985325 -0.03232459
  -0.04185251]
 [-0.02627193 -0.01458699  0.04247117 ... -0.02418369  0.05355728
  -0.03893958]
 [ 0.00249035 -0.04118366  0.04005974 ... -0.05162006  0.02423119
  -0.00079026]]",0
2018-10-16,"[26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3]","[[ 0.02040958 -0.05314035  0.12818503 ... -0.05112873  0.00324619
   0.02492176]
 [-0.04504726 -0.0152742   0.15734236 ... -0.03220246  0.00909086
  -0.05815051]
 [ 0.00679285 -0.00376894  0.080422   ...  0.08144683  0.0217641
  -0.06089634]
 ...
 [-0.0608952  -0.01828614  0.00194327 ...  0.07472703  0.00480597
   0.00160077]
 [ 0.01346069  0.08387386  0.09601662 ...  0.0887902   0.10419077
   0.02481861]
 [-0.09685693  0.06688882  0.03236556 ... -0.08696745 -0.03509266
   0.0388986 ]]",1
2018-10-17,"[26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49]","[[ 0.05619457 -0.11591096  0.04513484 ...  0.05492795 -0.01568598
  -0.02018865]
 [ 0.03307436 -0.02259284 -0.05891183 ... -0.05846327  0.06752432
  -0.02737755]
 [-0.0547073  -0.11562053  0.12512512 ...  0.08006219 -0.02746547
   0.02715796]
 ...
 [ 0.0156975  -0.02147322  0.04912956 ... -0.06048928  0.04306626
  -0.09006288]
 [ 0.05200908 -0.15184841  0.02319766 ... -0.02118376  0.08065687
   0.04191439]
 [-0.0728361   0.05084665  0.01934315 ...  0.06609435  0.01608254
   0.06140033]]",0
2018-10-18,"[26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5]","[[ 0.04152512 -0.02536274  0.0128203  ...  0.10873715 -0.0330966
   0.0087141 ]
 [-0.01455869 -0.03021374  0.12825888 ...  0.03824416  0.04080706
   0.01450886]
 [-0.05924519 -0.0179618   0.0522644  ...  0.06870978  0.00578464
   0.05657837]
 ...
 [ 0.01962386 -0.11081385  0.10681513 ...  0.04669738 -0.06244577
  -0.02438945]
 [-0.01657667 -0.11444577  0.12932885 ...  0.12265713  0.01267628
  -0.05044852]
 [-0.06551044  0.04778523  0.09299666 ...  0.00936037  0.04127789
  -0.06060565]]",0
2018-10-19,"[26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27]","[[-0.03207265 -0.08027023  0.09604077 ...  0.05626004  0.01729147
   0.01386566]
 [ 0.08309168 -0.10030093  0.00059124 ... -0.0355848  -0.03713986
   0.06033607]
 [-0.03038071 -0.04668062 -0.03690596 ...  0.11232938  0.07898985
  -0.02036829]
 ...
 [ 0.01198816  0.06717716  0.10790705 ...  0.08879116  0.00346713
   0.01337977]
 [ 0.03136779 -0.03538263  0.05898069 ... -0.02895599  0.00766142
   0.01346707]
 [ 0.07426351 -0.05807574  0.07532045 ...  0.07509794  0.02109696
   0.00728728]]",1
2018-10-22,"[26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27, 25413.22]","[[-0.00609428 -0.08449969  0.03793277 ... -0.01274978  0.08634165
   0.02391664]
 [ 0.00286406 -0.00417504  0.00852225 ...  0.05225257 -0.01899572
   0.05641327]
 [-0.08064942 -0.01492605 -0.01877627 ...  0.03593545  0.02054738
   0.01140309]
 ...
 [ 0.01625693 -0.11382252 -0.04507275 ... -0.02742306 -0.00477262
  -0.04492868]
 [-0.02250719 -0.0287621  -0.05027479 ...  0.02334467 -0.00406961
  -0.00779246]
 [ 0.00635497  0.005188    0.02915418 ...  0.05019959  0.04302441
  -0.04809239]]",0
